"barcodeID","CHL","CAR","ANT","EWT","PROT","CBC","sampleID","species","treatment_mmol"
34680,46.5033018130499,10.9971296372312,0,0.0209995858739449,1.00000000000335e-07,0.00836020856673515,"HO_R3_15","R. sativus",15
35106,49.7230561040391,11.602002931891,0.0304069383669428,0.0197945962427105,1.0000000000049e-07,0.00593932312272475,"HO_R2_15","R. sativus",15
35208,45.1704111807296,10.4719592113568,0.130565314933066,0.01555937393515,9.99999999727347e-08,0.0156076603488883,"HO_R3_35","R. sativus",35
35222,48.4269800451543,12.3267477744296,2.15112247646272,0.026660160208066,0.00175125067172355,9.99999999999699e-07,"RA_R2_30","H. vulgare",30
35469,40.0084602122671,9.28520235123196,0.144445170953277,0.0219297747097768,1.00000000000002e-07,0.00845699372276629,"HO_R3_10","R. sativus",10
35764,44.0825017717205,9.99905377720807,0.02986657969144,0.0170645697869634,9.99999999989724e-08,0.0179897790210129,"HO_R2_25","R. sativus",25
35802,51.4667430887464,12.3978734452831,2.30927637893814,0.0213557989345156,0.00202228926388321,9.99999999999265e-07,"RA_R3_15","H. vulgare",15
36038,39.5722560468218,8.62185126760395,0.349284530312468,0.0201525904410027,9.99999999999482e-08,0.00918510473982402,"HO_R1_30","R. sativus",30
36145,45.2576389781001,11.6379101124147,1.65306495207696,0.0223951727486354,0.00200383517230591,1.00000000000013e-06,"RA_R4_20","H. vulgare",20
36432,27.5560250913753,6.2630012419797,0.304388211061056,0.0162392247281142,1.00000000001197e-07,0.0143285308444405,"HO_R2_10","R. sativus",10
36605,55.3925933073466,14.0490239627695,2.30578139363004,0.0238504580176202,0.000956332331284612,0.00073029289710733,"RA_R4_30","H. vulgare",30
36731,49.5438062608457,12.0767619590511,0.0628427965924887,0.0182015029717813,9.99999999998398e-08,0.016408913579656,"HO_R2_30","R. sativus",30
36912,37.7135216056782,8.83510325283121,0.16859878228357,0.0161545525747325,9.9999999999991e-08,0.0121436373927644,"HO_R3_20","R. sativus",20
37191,23.7062226453297,5.9252401003132,1.40285327480078,0.0256015311767028,0.00470101453889368,9.99999999969289e-07,"RA_R3_0","H. vulgare",0
37381,38.025426172322,9.93524374005151,1.61715318072893,0.0202780920595574,1.0000000000049e-07,0.00609722727342531,"RA_R3_35","H. vulgare",35
38025,43.8917251924967,10.7989416939548,0.215879035725524,0.0194334102950906,1.00000000001141e-07,0.00861141721377349,"HO_R3_30","R. sativus",30
38114,43.3952499643063,11.0219253316372,0.164538607807308,0.0206483147773073,9.99999999991351e-08,0.00879774695615232,"HO_R2_20","R. sativus",20
38118,31.743834168372,8.01332240947149,1.3870803638642,0.0277510707363967,0.0032944205910464,9.99999999996548e-07,"RA_R3_25","H. vulgare",25
38386,41.9258260593069,10.072824680615,0.238250575365366,0.0177884263245813,9.99999999987556e-08,0.011962196525489,"HO_R1_25","R. sativus",25
38947,32.0783970640926,7.5033332805055,0.255229093670822,0.0135263364924207,1.0000000000049e-07,0.0230509646109955,"HO_R2_5","R. sativus",5
39034,54.6116113739447,13.1245675876592,3.30374071289816,0.0208168716034334,0.00343633816216512,1.00000000000139e-06,"RA_R2_35","H. vulgare",35
39146,26.3691741356856,7.07029641567271,0.925342409712779,0.0304669497763216,0.00225399296836683,0.00065764202301246,"RA_R2_0","H. vulgare",0
39291,39.4655804907503,10.0411826342071,1.92116085928446,0.0226789855956058,0.000299755504872172,0.00364842592590612,"RA_R4_35","H. vulgare",35
39493,47.0227183350478,12.2337809556762,1.58717396304083,0.0263931450423617,0.000212927644006769,0.00297616182152317,"RA_R1_15","H. vulgare",15
39992,37.2604370004222,8.80115405968867,0.0844735949652184,0.0111983931327297,9.99999999999799e-08,0.0281060971488825,"HO_R3_5","R. sativus",5
